NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
897,대구광역시 수성구 시지동,498,498,0,고산노변타운,84.7,202404,16,"35,500",202,9,개인,개인,1996,시지로 55,-,중개거래,대구 수성구,24.06.14
898,대구광역시 수성구 범물동,1281,1281,0,청구타운,134.49,202404,16,"43,200",102,11,개인,개인,1992,지범로39길 12,-,직거래,-,24.05.10
899,대구광역시 수성구 수성동1가,613,613,0,신세계타운,84.98,202404,16,"42,000",3,6,개인,개인,1989,신천동로 320,-,중개거래,대구 수성구,24.08.09
900,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,16,"122,893",101동,14,개인,법인,2023,들안로73길 20,-,직거래,-,24.07.31
901,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,59.73,202404,16,"36,000",110,13,개인,개인,1997,교학로11길 46,-,중개거래,대구 수성구,24.05.30
902,대구광역시 수성구 범어동,2277,2277,0,힐스테이트범어센트럴,84.96,202404,16,"85,000",103동,22,개인,개인,2022,상록로 80,-,중개거래,대구 수성구,24.09.05
903,대구광역시 수성구 범물동,1332,1332,0,"범물에덴,신화아파트",83.46,202404,16,"22,500",201,4,개인,개인,1992,지범로40길 6,-,중개거래,대구 수성구,24.08.20
904,대구광역시 수성구 지산동,1297-3,1297,3,지산서한이다음아파트,54.12,202404,16,"13,800",401,4,개인,개인,1991,용학로 313,-,중개거래,대구 수성구,24.05.16
905,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202404,16,"56,800",106동,9,개인,개인,2020,희망로24길 24,-,직거래,-,24.04.24
906,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,15,"126,706",101동,23,개인,법인,2023,들안로73길 20,-,직거래,-,24.06.13
907,대구광역시 수성구 중동,411-1,411,1,광명프레지던트,76.795,202404,15,"20,000",A,1,개인,개인,1980,수성로 165,-,중개거래,대구 수성구,24.05.24
908,대구광역시 수성구 사월동,464,464,0,사월보성,59.97,202404,15,"17,400",102,8,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.07.05
909,대구광역시 수성구 시지동,141-5,141,5,은세계,59.745,202404,15,"20,000",-,3,개인,개인,1993,달구벌대로 3081,20240529,직거래,-,-
910,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,15,"126,706",101동,24,개인,법인,2023,들안로73길 20,-,직거래,-,24.07.08
911,대구광역시 수성구 범물동,697-1,697,1,보성송정타운,59.96,202404,15,"13,800",102,11,개인,개인,1995,지범로46길 43,-,중개거래,대구 수성구,24.07.30
912,대구광역시 수성구 매호동,611,611,0,매호미래하이츠,84.87,202404,15,"21,850",101,3,개인,개인,2002,천을로 201,-,중개거래,대구 수성구,24.05.02
913,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202404,15,"57,000",102동,20,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.05.27
914,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,15,"124,089",102동,16,개인,법인,2023,들안로73길 20,-,직거래,-,24.06.14
915,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202404,15,"67,800",105동,19,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.08.30
916,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.9365,202404,15,"37,500",108,5,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,24.05.03
917,대구광역시 수성구 범어동,966-1,966,1,범어월드메르디앙웨스턴카운티,132.6887,202404,15,"88,500",204,19,개인,개인,2008,범어천로 200,-,중개거래,대구 수성구,24.08.01
918,대구광역시 수성구 범물동,1328,1328,0,서한화성타운,133.92,202404,15,"31,600",105,3,개인,개인,1992,지범로40길 11,-,중개거래,대구 북구,24.06.10
919,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,15,"126,706",101동,22,개인,법인,2023,들안로73길 20,-,직거래,-,24.08.01
920,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202404,15,"57,000",106동,22,개인,개인,2020,희망로24길 24,-,중개거래,"경북 경산시, 대구 수성구",24.06.20
921,대구광역시 수성구 범어동,341,341,0,범어목련,52.86,202404,15,"56,000",1,5,개인,개인,1987,청호로 340,-,중개거래,대구 수성구,24.05.31
922,대구광역시 수성구 수성동4가,1090-7,1090,7,우방사랑마을,84.98,202404,14,"40,000",103,14,개인,개인,1996,달구벌대로 2317,-,중개거래,대구 수성구,24.04.24
923,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9959,202404,14,"104,500",204,7,개인,개인,2009,범어로 73,-,중개거래,대구 수성구,24.05.16
924,대구광역시 수성구 범어동,2291,2291,0,수성범어W,84.9911,202404,14,"125,000",-,49,개인,개인,2023,달구벌대로 2436,-,중개거래,"대구 달서구, 대구 수성구",-
925,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.8826,202404,14,"57,000",103동,10,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.06.10
926,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.9558,202404,14,"86,450",301동,6,개인,개인,2016,교학로 13,-,중개거래,대구 수성구,24.06.04
927,대구광역시 수성구 만촌동,1479,1479,0,만촌3차화성파크드림,84.9558,202404,14,"86,450",-,6,개인,개인,2016,교학로 13,20240517,중개거래,대구 수성구,-
928,대구광역시 수성구 범어동,614-100,614,100,범어청구푸른마을,84.96,202404,14,"50,000",102,2,개인,개인,2000,동대구로 240,-,중개거래,대구 수성구,24.05.31
929,대구광역시 수성구 지산동,1273,1273,0,협화맨션,84.76,202404,14,"27,200",106,10,개인,개인,1991,지범로22길 23,-,중개거래,대구 수성구,24.05.27
930,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,41.85,202404,14,"11,000",103,6,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.06.14
931,대구광역시 수성구 범어동,2017,2017,0,청구성조타운,59.455,202404,13,"25,000",101,5,개인,개인,1996,국채보상로 846,-,중개거래,대구 수성구,24.04.15
932,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202404,13,"74,500",203,5,개인,개인,2015,수성로69길 65,-,중개거래,대구 수성구,24.07.03
933,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,170.8551,202404,13,"215,000",101,20,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.05.27
934,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,84.9397,202404,13,"66,500",-,17,개인,개인,2024,지산로3길 33,20240620,중개거래,대구 수성구,-
935,대구광역시 수성구 매호동,1331,1331,0,하나타운,49.92,202404,13,"14,900",109,1,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.06.11
936,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,71.6017,202404,13,"27,000",103,14,개인,개인,2013,달구벌대로669길 20,-,중개거래,대구 수성구,24.09.19
937,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202404,13,"74,500",-,5,개인,개인,2015,수성로69길 65,20240530,중개거래,대구 수성구,-
938,대구광역시 수성구 범어동,2257,2257,0,범어센트럴푸르지오,84.993,202404,13,"89,500",104동,12,개인,개인,2019,상록로 15,-,중개거래,대구 수성구,24.12.20
939,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,76.3821,202404,13,"58,500",202,2,개인,개인,2015,수성로69길 65,-,중개거래,대구 수성구,24.05.24
940,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,100.9486,202404,13,"92,000",105,19,개인,개인,2008,명덕로 455,-,중개거래,대구 수성구,24.08.22
941,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,70.2513,202404,13,"72,500",103동,8,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,24.05.31
942,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,71.6017,202404,13,"27,000",-,14,개인,개인,2013,달구벌대로669길 20,20240415,중개거래,대구 수성구,-
943,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,70.2513,202404,13,"72,500",-,8,개인,개인,2021,청솔로14길 15,20240523,중개거래,대구 수성구,-
944,대구광역시 수성구 범어동,551-7,551,7,범어네거리클래시아,46.2928,202404,13,"23,600",범어네거리 클래시아,19,개인,개인,2020,달구벌대로480길 9,-,중개거래,대구 수성구,24.05.10
945,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9746,202404,13,"74,500",-,5,개인,개인,2015,수성로69길 65,20240531,중개거래,대구 수성구,-
946,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,134.9125,202404,13,"89,000",111,13,개인,개인,2009,수성로 71,-,중개거래,대구 수성구,24.09.02
947,대구광역시 수성구 황금동,254-1,254,1,신천지하이츠,84.94,202404,12,"39,800",303,15,개인,개인,1992,청호로 229,-,직거래,-,24.04.12
948,대구광역시 수성구 지산동,1270-1,1270,1,보성맨션,84.99,202404,12,"26,000",103,9,개인,개인,1991,지범로22길 10,-,중개거래,대구 수성구,24.07.01
949,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,84.93,202404,12,"40,000",508,13,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,24.05.13
950,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,84.9978,202404,12,"54,200",102,21,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.05.30
951,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202404,12,"34,000",505,6,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,24.05.16
952,대구광역시 수성구 욱수동,246,246,0,보국시지웰리치,84.997,202404,12,"38,500",101,7,개인,개인,2008,욱수천로 55,-,중개거래,대구 수성구,24.06.17
953,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,75.9909,202404,12,"79,300",106,12,개인,개인,2019,교학로 65,-,중개거래,대구 수성구,24.06.17
954,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,141.73,202404,12,"128,000",C,24,개인,개인,2007,동대구로 59,-,중개거래,대구 수성구,24.06.12
955,대구광역시 수성구 사월동,464,464,0,사월보성,84.99,202404,12,"34,000",109,18,개인,개인,1996,욱수천로 133,-,중개거래,대구 수성구,24.06.25
956,대구광역시 수성구 시지동,349,349,0,청구전원타운,60.08,202404,12,"21,500",106,3,개인,개인,1990,시지로 45,-,중개거래,"경북 경산시, 대구 수성구",24.05.03
957,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.9478,202404,11,"65,500",-,1,개인,개인,2019,알파시티2로 48,20240503,중개거래,대구 수성구,-
958,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,116.27,202404,11,"75,500",-,19,개인,개인,2007,동대구로 59,20240430,중개거래,대구 수성구,-
959,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202404,11,"15,000",107,12,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.05.28
960,대구광역시 수성구 범물동,1269,1269,0,범물보성2차,84.99,202404,11,"32,000",205,10,개인,개인,1992,용학로 316,-,중개거래,대구 수성구,24.08.22
961,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,11,"126,706",101동,19,개인,법인,2023,들안로73길 20,-,직거래,-,24.06.18
962,대구광역시 수성구 두산동,105,105,0,대우트럼프월드수성,116.27,202404,11,"75,500",C,19,개인,개인,2007,동대구로 59,-,중개거래,대구 수성구,24.04.30
963,대구광역시 수성구 수성동3가,57,57,0,수성3가롯데캐슬,136.2176,202404,11,"104,000",103,10,개인,개인,2008,명덕로 455,-,중개거래,대구 수성구,24.08.30
964,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,70.2513,202404,11,"74,500",105동,14,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,24.05.31
965,대구광역시 수성구 범어동,2030,2030,0,래미안수성,101.9355,202404,11,"72,000",104,10,개인,개인,2008,상록로 69,-,중개거래,대구 수성구,24.07.05
966,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,137.0619,202404,11,"168,000",109,24,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.07.12
967,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.9478,202404,11,"65,500",102동,1,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.07.09
968,대구광역시 수성구 범물동,1332,1332,0,"범물에덴,신화아파트",83.46,202404,10,"23,700",202,4,개인,개인,1992,지범로40길 6,-,중개거래,대구 수성구,24.04.24
969,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,59.9431,202404,10,"58,500",101동,26,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.06.20
970,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202404,10,"146,000",-,9,개인,개인,2020,범어로18길 22,20250114,중개거래,대구 수성구,-
971,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202404,10,"146,000",102,9,개인,개인,2020,범어로18길 22,-,중개거래,대구 수성구,25.02.03
972,대구광역시 수성구 범어동,2264,2264,0,힐스테이트범어,84.9218,202404,10,"146,000",-,9,개인,개인,2020,범어로18길 22,20240507,중개거래,대구 수성구,-
973,대구광역시 수성구 시지동,499,499,0,노변다숲,59.73,202404,10,"16,000",105,13,개인,개인,1996,노변공원로 34,-,중개거래,대구 수성구,24.04.26
974,대구광역시 수성구 사월동,510-2,510,2,태왕리더스,84.93,202404,10,"24,350",102,1,개인,개인,2004,달구벌대로669길 70,-,중개거래,대구 수성구,24.04.29
975,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,84.974,202404,10,"93,500",102,15,개인,개인,2019,교학로 65,-,중개거래,"대구 수성구, 대구 중구",24.07.16
976,대구광역시 수성구 범어동,475-6,475,6,범어태왕아너스,84.9389,202404,10,"56,500",-,8,개인,개인,2006,상록로 41,20240426,중개거래,대구 수성구,-
977,대구광역시 수성구 범어동,475-6,475,6,범어태왕아너스,84.9389,202404,10,"56,500",103,8,개인,개인,2006,상록로 41,-,중개거래,대구 수성구,24.06.25
978,대구광역시 수성구 범어동,808,808,0,범어쌍용예가,115.2158,202404,10,"104,000",104,9,개인,개인,2009,명덕로 477,-,중개거래,대구 수성구,24.07.12
979,대구광역시 수성구 욱수동,185-1,185,1,태왕4하이츠,79.8548,202404,10,"27,800",102,19,개인,개인,2004,욱수천로 27,-,중개거래,대구 수성구,24.06.20
980,대구광역시 수성구 만촌동,811-49,811,49,만촌한화꿈에그린,84.892,202404,10,"62,000",101,11,개인,개인,2006,교학로7길 77,-,중개거래,"경북 경산시, 대구 수성구",24.07.12
981,대구광역시 수성구 범어동,177-3,177,3,마크팰리스범어,42.6363,202404,10,"17,500",주건축물제1동,17,개인,개인,2017,동대구로 336,-,직거래,-,24.04.16
982,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,129.0208,202404,10,"157,000",106,30,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.07.30
983,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,84.92,202404,9,"56,800",-,16,개인,개인,1997,교학로11길 46,20240702,중개거래,대구 수성구,-
984,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.9971,202404,9,"53,300",102동,2,개인,개인,2020,희망로24길 24,-,중개거래,"대구 동구, 대구 수성구",24.04.26
985,대구광역시 수성구 범어동,966-1,966,1,범어월드메르디앙웨스턴카운티,132.6887,202404,9,"86,000",204,15,개인,개인,2008,범어천로 200,-,중개거래,대구 수성구,24.06.28
986,대구광역시 수성구 범어동,966-1,966,1,범어월드메르디앙웨스턴카운티,132.6887,202404,9,"88,000",204,17,개인,개인,2008,범어천로 200,-,중개거래,대구 수성구,24.05.31
987,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,84.92,202404,9,"56,800",111,16,개인,개인,1997,교학로11길 46,-,중개거래,대구 수성구,24.07.31
988,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,159.1238,202404,9,"118,483",101동,2,개인,법인,2023,들안로73길 20,-,직거래,-,24.06.10
989,대구광역시 수성구 범물동,1269,1269,0,범물영남,117.86,202404,9,"40,500",103,9,개인,개인,1992,용학로 316,-,중개거래,대구 수성구,24.06.20
990,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,84.9603,202404,9,"93,000",101동,25,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,24.05.13
991,대구광역시 수성구 수성동4가,1090-5,1090,5,쌍용화성,60,202404,9,"25,300",102,5,개인,개인,1996,수성로 411,-,중개거래,대구 수성구,24.04.26
992,대구광역시 수성구 시지동,498,498,0,고산노변타운,59.75,202404,9,"27,200",302,6,개인,개인,1996,시지로 55,-,중개거래,대구 수성구,24.08.05
993,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,41.85,202404,8,"11,000",104,7,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.06.10
994,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,8,"126,706",102동,24,개인,법인,2023,들안로73길 20,-,직거래,-,24.05.24
995,대구광역시 수성구 만촌동,1356-3,1356,3,메트로팔레스1,117.99,202404,8,"57,300",101,6,개인,개인,2003,동원로 135,-,중개거래,대구 수성구,24.05.13
996,대구광역시 수성구 범어동,2272,2272,0,범어에일린의뜰,72.9621,202404,8,"75,000",101동,21,개인,개인,2021,청솔로14길 15,-,중개거래,대구 수성구,24.04.11
997,대구광역시 수성구 수성동4가,2266,2266,0,빌리브헤리티지,151.4806,202404,8,"126,706",101동,20,개인,법인,2023,들안로73길 20,-,직거래,-,24.06.07
998,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,71.6017,202404,8,"25,000",101,7,개인,개인,2013,달구벌대로669길 20,-,중개거래,대구 수성구,24.09.03
999,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,130.6444,202404,7,"111,000",-,15,개인,개인,2006,동대구로50길 37,20250211,중개거래,대구 수성구,-
1000,대구광역시 수성구 시지동,602,602,0,시지센트레빌,84.983,202404,7,"57,500",101,7,개인,개인,2024,달구벌대로622길 9,-,중개거래,대구 수성구,25.02.14
1001,대구광역시 수성구 만촌동,1429-5,1429,5,메트로팔레스5,74.91,202404,7,"31,000",505,1,개인,개인,2003,동원로 100,-,중개거래,대구 수성구,24.07.10
1002,대구광역시 수성구 시지동,602,602,0,시지센트레빌,84.983,202404,7,"57,500",-,7,개인,개인,2023,달구벌대로622길 9,20250103,중개거래,대구 수성구,-
1003,대구광역시 수성구 만촌동,1039-4,1039,4,수성아크로타워,138.5205,202404,7,"130,000",수성 아크로타워,5,개인,개인,2008,달구벌대로 2570,-,중개거래,대구 수성구,24.07.31
1004,대구광역시 수성구 시지동,602,602,0,시지센트레빌,84.983,202404,7,"57,500",-,7,개인,개인,2023,달구벌대로622길 9,20250110,중개거래,대구 수성구,-
1005,대구광역시 수성구 지산동,1234,1234,0,지산1단지,50.175,202404,7,"52,500",-,5,개인,개인,1989,용학로 189,20240724,중개거래,대구 수성구,-
1006,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,75.9022,202404,7,"52,500",103,5,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,24.08.12
1007,대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,59.9776,202404,7,"51,500",101,11,개인,개인,2018,청수로 274,-,중개거래,대구 수성구,24.07.19
1008,대구광역시 수성구 범어동,906-1,906,1,유림노르웨이숲,130.6444,202404,7,"111,000",102,15,개인,개인,2006,동대구로50길 37,-,중개거래,대구 수성구,25.02.24
1009,대구광역시 수성구 범어동,1266,1266,0,수성태왕아너스,84.8438,202404,7,"38,300",102,14,개인,개인,2007,들안로77길 30,-,중개거래,대구 수성구,24.07.31
1010,대구광역시 수성구 만촌동,1483,1483,0,만촌삼정그린코아에듀파크,84.974,202404,6,"88,500",104,2,개인,개인,2019,교학로 65,-,중개거래,"경북 경산시, 대구 수성구",24.06.07
1011,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,84.97,202404,6,"47,800",1110,2,개인,개인,2006,청수로 213,-,중개거래,대구 수성구,24.05.23
1012,대구광역시 수성구 사월동,642,642,0,시지동화아이위시,84.8882,202404,6,"31,500",103,10,개인,개인,2013,달구벌대로669길 20,-,중개거래,"경북 경산시, 대구 수성구",24.06.11
1013,대구광역시 수성구 지산동,1272-2,1272,2,에덴타운,84.86,202404,6,"27,200",102,15,개인,개인,1991,용학로 223,-,중개거래,대구 수성구,24.07.24
1014,대구광역시 수성구 신매동,10-31,10,31,한라하우젠트,84.9639,202404,6,"37,500",103,6,개인,개인,2006,달구벌대로 3310,-,중개거래,대구 수성구,24.07.29
1015,대구광역시 수성구 두산동,113,113,0,수성SK리더스뷰,110.6088,202404,6,"98,000",107,17,개인,개인,2010,동대구로 95,-,중개거래,대구 수성구,24.06.25
1016,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,84.92,202404,6,"52,000",108,3,개인,개인,1997,교학로11길 46,-,중개거래,대구 수성구,24.06.28
1017,대구광역시 수성구 범어동,179,179,0,두산위브더제니스,146.9701,202404,6,"170,500",108,31,개인,개인,2009,달구벌대로 2435,-,중개거래,대구 수성구,24.06.03
1018,대구광역시 수성구 황금동,365,365,0,캐슬골드파크5단지,59.98,202404,6,"33,600",1501,7,개인,개인,2006,청수로 214,-,중개거래,대구 수성구,24.07.02
1019,대구광역시 수성구 수성동4가,1090-6,1090,6,수성보성,59.97,202404,6,"32,300",110,6,개인,개인,1996,수성로 412,-,중개거래,대구 수성구,24.06.10
1020,대구광역시 수성구 수성동1가,105-5,105,5,수성영남,129.955,202404,6,"49,000",101,19,개인,개인,2000,달구벌대로456길 43,-,중개거래,대구 수성구,24.07.10
1021,대구광역시 수성구 범물동,1261,1261,0,범물하이츠,49.935,202404,6,"14,500",105,12,개인,개인,1992,용학로 336,-,중개거래,대구 수성구,24.06.07
1022,대구광역시 수성구 만촌동,1489,1489,0,만촌자이르네,84.9918,202404,6,"98,500",106동,6,개인,개인,2023,교학로19길 19,-,중개거래,대구 수성구,24.07.10
1023,대구광역시 수성구 범어동,2234,2234,0,범어에스케이뷰,84.9816,202404,5,"112,000",101,9,개인,개인,2009,범어로 75,-,중개거래,대구 수성구,24.07.29
1024,대구광역시 수성구 범어동,Jan-35,35,1,범어역우방유쉘,141.5027,202404,5,"104,500",범어역 우방유쉘,40,개인,개인,2009,동대구로 345,-,중개거래,대구 수성구,24.04.29
1025,대구광역시 수성구 황금동,365,365,0,캐슬골드파크1단지,59.98,202404,5,"37,000",1105,17,개인,개인,2006,청수로 213,-,중개거래,대구 수성구,24.05.10
1026,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.8355,202404,5,"40,000",102,9,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,24.06.26
1027,대구광역시 수성구 황금동,60,60,0,우방2,62.9,202404,5,"59,000",-,2,개인,개인,1986,청호로 330,20250411,중개거래,대구 수성구,-
1028,대구광역시 수성구 만촌동,1356-3,1356,3,메트로팔레스1,84.93,202404,5,"42,000",108,14,개인,개인,2003,동원로 135,-,중개거래,대구 수성구,24.06.20
1029,대구광역시 수성구 파동,1000,1000,0,수성아이파크,59.98,202404,5,"29,000",103동,9,개인,개인,2016,파동로22길 15,-,중개거래,대구 수성구,24.04.08
1030,대구광역시 수성구 중동,645,645,0,수성데시앙리버뷰,110.9888,202404,5,"88,000",101,8,개인,개인,2022,희망로20길 10,-,중개거래,대구 수성구,24.06.20
1031,대구광역시 수성구 지산동,1297-3,1297,3,지산서한이다음아파트,54.12,202404,4,"15,000",402,6,개인,개인,1991,용학로 313,-,중개거래,대구 수성구,24.06.05
1032,대구광역시 수성구 범어동,2240,2240,0,e편한세상범어,84.791,202404,4,"65,800",105동,10,개인,개인,2015,들안로78길 45,-,중개거래,대구 수성구,24.06.27
1033,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.6522,202404,4,"46,300",104,13,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.04.26
1034,대구광역시 수성구 매호동,979-4,979,4,한일유앤아이,84.9925,202404,4,"35,000",103,6,개인,개인,2006,고산로 162,-,중개거래,대구 수성구,24.06.28
1035,대구광역시 수성구 범어동,2291,2291,0,수성범어W,84.9911,202404,4,"90,000",-,33,개인,개인,2023,달구벌대로 2436,-,직거래,-,-
1036,대구광역시 수성구 황금동,365,365,0,캐슬골드파크3단지,129.53,202404,4,"72,300",1302,16,개인,개인,2006,청수로 257,-,중개거래,대구 수성구,24.05.27
1037,대구광역시 수성구 범어동,2030,2030,0,래미안수성,146.7191,202404,4,"101,500",105,16,개인,개인,2008,상록로 69,-,중개거래,대구 수성구,24.07.09
1038,대구광역시 수성구 지산동,1766,1766,0,더샵수성라크에르,84.9397,202404,4,"65,500",101,11,개인,개인,2024,지산로3길 33,-,중개거래,대구 수성구,24.07.02
1039,대구광역시 수성구 황금동,272,272,0,신천지타운,84.995,202404,3,"34,000",205,4,개인,개인,1991,청호로46길 16,-,중개거래,대구 수성구,24.07.05
1040,대구광역시 수성구 시지동,591,591,0,수성알파시티동화아이위시,84.914,202404,3,"70,500",102동,5,개인,개인,2019,알파시티2로 48,-,중개거래,대구 수성구,24.06.14
1041,대구광역시 수성구 신매동,595,595,0,두성,59.37,202404,3,"15,700",238,14,개인,개인,1994,고산로 30,-,중개거래,대구 수성구,24.04.05
1042,대구광역시 수성구 상동,555,555,0,수성동일하이빌레이크시티,118.906,202404,3,"72,000",113,6,개인,개인,2009,수성로 71,-,중개거래,대구 수성구,24.05.29
1043,대구광역시 수성구 범어동,320,320,0,경남타운,84.55,202404,3,"105,000",7,5,개인,개인,1982,범어로 27,-,중개거래,대구 수성구,24.07.23
1044,대구광역시 수성구 중동,641,641,0,수성효성해링턴플레이스,84.6009,202404,3,"56,300",105동,9,개인,개인,2020,희망로24길 24,-,중개거래,대구 수성구,24.04.25
1045,대구광역시 수성구 매호동,1331,1331,0,하나타운,45.69,202404,3,"13,500",101,15,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.04.18
1046,대구광역시 수성구 만촌동,1341-1,1341,1,심비움,82.81,202404,3,"22,000",-,7,개인,개인,2008,화랑로2길 113,-,중개거래,대구 수성구,24.06.24
1047,대구광역시 수성구 욱수동,246,246,0,보국시지웰리치,120.5032,202404,3,"55,000",104,2,개인,개인,2008,욱수천로 55,-,중개거래,대구 수성구,24.04.09
1048,대구광역시 수성구 매호동,1331,1331,0,하나타운,49.92,202404,3,"16,000",107,7,개인,개인,1995,고산로 123,-,중개거래,대구 수성구,24.04.30
1049,대구광역시 수성구 만촌동,816,816,0,만촌우방타운1단지,59.73,202404,3,"34,000",110,18,개인,개인,1997,교학로11길 46,-,중개거래,대구 수성구,24.05.07
1050,대구광역시 수성구 수성동1가,818,818,0,수성롯데캐슬THEFIRST,84.9866,202404,3,"68,700",103,7,개인,개인,2015,수성로69길 70,-,중개거래,대구 수성구,24.04.19
1051,대구광역시 수성구 범물동,1397,1397,0,수성하늘채르레브,77.6522,202404,3,"42,900",107,4,개인,개인,2020,지범로48길 21,-,중개거래,대구 수성구,24.06.28
1052,대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,59.9161,202404,2,"26,500",109,3,개인,개인,2013,파동로 222,-,중개거래,대구 수성구,24.05.20
